customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
2606159,737333,Acabo de comprar en y me llega SMS de entrega de : NOOOOOOOOOOOOO [LINK],2606158,"Hola, Jimmy. ¿Se ha presentado algún inconveniente con tu pedido? ^CR"
1929402,574149,my son received a Kindle Fire 7 kids edition for his birthday Sunday &amp; the screen has cracked. How do I active the 2yr warranty?,1929401,Oh no! Please use this link to reach out directly and we can review options with you: [LINK] ^GL
1031061,363978,Sent a reply a while back. Still not resolved,1031063,"I get you being upset. If you have replied to the correspondence, our team will check and get back to you.Request you to wait.^NK"
1693613,513964,Is results out??,1753345,"Once we receive, we'll keep you posted. Appreciate your understanding in this regard. (2/2) ^BA"
637371,271126,"Dear Customer,your Order # 407-4829849-8324364. This refund is for the following item(s): Item: BPL 80 cm (32 inches) Stellar BPL080A36SHJ HD Ready LED Smart TV (Black) Quantity: 1 ASIN: B0743G1DCR Reason for refund: Wrong item was sent",637370,Apologies for the trouble. Please drop your details here: [LINK] we'll connect with you on this. Please don’t provide your order details as we consider them to be personal information. Our page is visible to public. ^RB
376605,205334,"Fue hoy por la tarde, pero ayer lo intente con otra cuenta y otra tarjeta pero pasó lo mismo. Solo que ayer no recibí ningún correo.",376606,Te recomendamos esperar a que el tiempo estimado de revisión haya transcurrido. Mantennos al tanto. ^JQ
911506,336239,"Well got my package, no doorbell ring and threw em on the ground. Was downstairs at the time and heard a heavy thud outside my door and was like ok? What the hell was that? Open the door and dudes already walking off. I don't think thats how packages are delivered..",911507,Thanks for the update. I understand your concern. Which carrier delivered it? You can check here: [LINK] ^BH
963304,348605,I'm just saying I've waited two days for an Amazon prime shipment so wyd,963303,"Hey, have we missed a confirmed delivery date on one of your orders? Two-day shipping is transit time after it ships. ^AM"
2361841,371723,Is there anyway to cancel it because the place they told me to pick it is never open when im available,2361843,I know that has to be frustrating! We want to help. Please call or chat in so we can look at available options on this here: [LINK] ^SG
1073718,373353,Also u might wanna be aware of this [LINK],1073721,Thanks for bringing this to our attention. This account has been reported for removal. ^RA
1795601,539557,please check your DM. i have mentioned the details there.,1795603,We haven't received your DM. We'll respond to your DM as soon as we receive it. ^NR
22571,120931,Ordered on 7 October 2017 Order# 403-7284574-6433108 not yet delivered. No way to cancel and get refund.,22572,Sorry for the delay. I’d like to help you; please fill this form: [LINK] and I’ll contact you soon. 1/2 ^SC
1540968,312123,bit of a useless link if im honest - anything better you can do to help me?,1540969,Sorry to hear that. Have you used link to contact us or are you having trouble using it? ^RS
789003,308152,Fancy explaining what is going on with this item? The publishers website clearly says it was released in Sept. [LINK],789001,"Hey, release dates for the US and UK will typically have different dates. ^RS"
2401229,690798,Ayuda mi Cuenta de Amazon fue hackeada cambiaron mi correo y contraseña y no puedo acceder [LINK],2401230,"Hola Rafael, lamentamos el inconveniente. Por favor contacta a nuestro Servicio al Cliente: [LINK] . (1/2)"
468246,226493,"you have sent me another phone with a defective screen. Larger, more numerous scratches inside the display. I have raised a replacement/engineer request already but I want you to understand this is absolutely not done",468247,"Also, please reach out to our support team here:[LINK] for further assistance. 2/2 ^EM"
1496985,467554,"Listo, justo lo acaban de dejar. Gracias!!",1496987,Nos alegra mucho. ¿Qué fué lo que pediste Miguel? ^JJ
2482387,709244,sync across devices doesn’t work.,2482385,Thank you for reaching out. We'd like to help. What devices are you trying to sync across? Are you getting an error? ^KB
1559854,481875,j'était pas prêt surtout ^^ bravo à tous les employés et très gros V a pour la rapidité V Navarre,1559853,"Bonjour, merci d'avoir partagé vos impressions😍^FT"
2383926,687169,I have contacted them 5 times in the past 2 days...and they have done absolutely nothing,2383928,I'm sorry for the disappointment &amp; the trail with order delivery. 1/ 2 ^MJ
226272,170022,Amazonプライムの無料リーディングが始まって、鼻息あらくダウンロードしてる...、,226271,沢山ご利用くださいませ。( ´艸｀) ｳﾌﾌ ET
1423804,298336,DO NOT MAKE ME FOOTBALL BETWEEN .IN &amp; .COM. ITS YOUR INTERNAL MATTER HOW COME THE AMOUNT OF RS 711.07 GOT DEDUCTED ON 14TH OCT,1423803,Hi Harsh- We wouldn't have access to your account info from here to get this sorted it is best to speak with us directly. ^NV
1082333,375305,Parece que hoy la compra de me la trae la Cenicienta :D [LINK],1082332,😂 Aunque parece que el hechizo se acabó antes de la medianoche. 😄 ^JQ
140968,147808,"It says Monday, even though it lists it as one day Amazon locker shipping, that's definitely more than one day! [LINK]",140970,"Hi there, Items ship one day from dispatch. More information can be found here: [LINK]"
233115,171489,I bought fire stick in the cash back period of 500 off.... When i will be getting it back on my pay balance??,233114,I'm sorry for the trouble. Please reach out to us at: [LINK] we'll check it for you. ^AU
821162,315596,Big Name with a poor customer support and poor services.,821159,That's quite a remark! Could you let us know what went wrong? We'd like to look into this. ^HD
1623425,497295,order no 402-5107229-4322746 was returned with pickup tracking id 611157518067 but not received refund since 2 months Dr Sachin,1623423,Please don’t provide your order details as we consider them to be personal info. Our page is visible to public. ^SG(2/2)
1773487,533017,"Yes, I already informed the customer support team via phone call. Still no action.",1773486,details here: [LINK] and I'll look into it right away.2/2^AR
1710149,518121,credit card trolling until they found a credit card to take my yearly fee from. Not cool at all,1710146,"I'm sorry for the unexpected charge! To view and cancel your Prime membership, follow here: [LINK] ^AG"
334458,195700,"Hey seit gestern Abend funktioniert die Amazon App nicht mehr auf der ps4, oder wii-u.. 😫",334456,"Hi, hast du schon versucht, alle Geräte inkl. Router für mind. 30 Sekunden vom Strom zu nehmen und erneut zu verbinden? ^SI"
2304230,668578,VI AMO TANTISSIMO SIETE LA MIA GIOIA PIÙ GRANDE LO GIURO,2304232,❤️❤️❤️❤️❤️ ^GA
2549047,671790,I had a query regarding Echo. Where can I discuss it?,2549045,We'd be glad to help you with this. Please let us know your query. ^MO
1758651,529397,"Hey , your customer support won't help bc they don't believe gmail=googlemail. Seriously? 🤨",1758650,Oh no! I hate to hear about the inconvenience! Can you tell me more about what happened when you contacted us? ^CN
1860979,185183,Feedback habe ich hinterlassen...ich hoffe das wird auch mal beachtet.,1860977,"Auf den Rücksendekosten wirst du auch nicht sitzenbleiben. Diese sollten dir erstattet werden. Wenn dies nicht automatisch (nachdem der Artikel empfangen und eingebucht wurde) passiert, wende dich an den Kundenservice von [LINK] ^KM"
288286,184671,The account was always there it's just not working now I guess since like few months its just inactive,288288,We'd like to take a look into this with you. Please reach out to us here: [LINK] ^KP
907025,335365,What you're going to say ? Sorry It won't happen again! right ?,907028,We'll not be able to check your information over Twitter. Request you to share your details in the link (1/2) ^GK
