customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
1045519,116888,I thought this was free on prime? The only free option is next week! [LINK],1045517,Hi Colin- Do you currently have a Prime Subscription active on your account? ^NV
2918722,807853,looks like i need to get in here to figure this out.,2918723,"We can get you in contact with the carrier directly, and leave carrier feedback on your behalf. Please reach out to us via phone or chat here: [LINK] ^BE"
411095,174855,its been out for delivery via since 8 am but now it is 12 hours later. I've sat home all day wasting my time.,411097,We'd like to look into the delivery and available options. Please contact us here: [LINK] ^LI
627697,137541,I asked them about it and they had no idea what i was talking about.,627699,You can read a more in depth description here: [LINK] Let us know if this helps! ^NM
2683612,202186,erledigt. Danke. Ansonsten sollte man die Alexa TV Werbung überdenken.bringt meine Alexa immer ganz nervös bzw durcheinander 😉,2683614,"Verstehe, was du meinst. Feedback ist aufgenommen. Alexa ist halt einfach kommunikativ und will immer mitreden ;) ^AV"
2226787,264539,アマゾンの箱📦が気に入ってるこいけやん。 [LINK],2226786,|ﾛﾟ)ﾊｯ お気に召していただけたようで光栄です～(*ˊ˘ˋ*) HM
2285488,664138,Absolutely disgusted at the service by Amazon. I'm a prime member and have had 9 lately deliveries this month and one damaged item. And no help what so ever from customer service. You've just lost a customer for life,2285486,"I'm sorry for the multiple delivery issues. Did you notice a pattern with the same carrier or was it various carriers? When you contacted us, what did we advise? ^MG"
2184541,639851,Why are your drivers attempting delivery to Amazon locker after it closed at 11pm!!! Two days in a row. Worried it'll be sent back if not delivered today! It's my Xbox One X Project Scorpio edition console. I don't want it sending back!!!! [LINK],2184540,"Have you had a chance to phone us to discuss this delivery? If not, please do so here: [LINK] Keep us posted! ^LB"
1383848,442051,I’ve been through this TWICE already 😡,1383850,We wouldn't have access to your account from here to best to contact directly to request an update on this. ^NV
2826557,787339,"Hello Amazon team, I have ordered an item and got an email that it was delivered to me today. I am at home and didn't receive any product. When I try to call the agent number (8179260086) it is switched off. I am a Prime customer and your service is ridiculous. [LINK]",2826558,Sorry for the trouble. I would request you to wait until the end of the day.1/2 ^KK
946423,344419,Regional languages are present. My query was about Kannada. When ??,946422,We understand your concern. We keep updating our digital library on regular basis. Please stay tuned. (1/2) ^SV
18155,120034,"No, is USPS even contactable, esp after hours? I'll wait and see what happens tomorrow. Two delivery mishaps this month - one UPS, one USPS",18154,"Unfortunately not. However, you can check the carrier website for more detailed tracking information. Please keep us posted. ^SY"
1505405,469385,"Can’t believe I ordered a Christmas Monopoly addition , but what turned up instead ..... WWF addition !! Nice one ... and it even said Christmas Monopoly on the bloody invoice .... who is checking these parcels ?? Defo not elves 😡",1505404,Was the item ordered from Amazon or another Seller? Check under Order Details from here: [LINK] ^CH
1322607,428663,Please Confirm Tickets Booked or not?? Urgent,1327767,"For the confirmation of the tickets, kindly contact the service provider for further insight. ^PJ"
2539571,722211,ログインできなくなってますよ,2539569,ご不便をおかけしております。当サイトでも問題を把握しており、現在解決に向けて対応させていただいております。恐れ入りますが、お時間をあけて再度アクセスをお試し下さい。 SM
947300,344648,where is half of the episodes of SUIT season -6 @ when is season 7 coming down,947299,Unfortunately these episodes are no longer available. We’re constantly adding new content to our library. We will let you know when these episodes are back. We’re really sorry for the inconvenience caused. ^PR
619981,267155,"Way missed, its pending delivery date now",619982,We'd like to see what we can do to help out with the order! Please reach out to us here: [LINK] ^DD
324358,193271,"Thanks. I will be returning, I understand you will be paying return postage ?",324360,"You will not be charged for return shipping due to our error, Toby! Keep us posted if you need us for anything! ^FR"
2689361,738317,It's not been delivered to a neighbour. What if they don't return it?,2689363,We'd like to look more into this! Please select 'Prime and more' in the first step in the link provided. Then 'other non-order questions' and 'something else' in step 2. Step 2 will provide contact options. ^CS
1775043,533435,Me and gonna fight. They keep playing w my prime shipping.,1775042,Hi! Can you confirm the original delivery date that was given in the confirmation email here: [LINK] ^SY
815478,314199,"So basically, I just want an email address or a postal address that I can submit a formal complaint to, please.",815481,"Sorry to hear about this, you can reach us here [LINK] and we'll forward your complaint for you ^MI"
2136176,628414,Checked my account and all of sudden my prime membership is cancelled,2136175,Oh no! Have you received correspondence about your Prime membership being canceled: [LINK] ^AR
2402383,691158,ive got through by phone now so thank you all sorted,2402384,Glad we were able to help. Let us know if we can help with anything else. ^MI
319752,192224,Hey trying to find these boots from your Facebook ad. [LINK],319750,"Hi Krissy, do have a link for the advert please ? ^TD"
844185,320702,"When I get time, I am going to write the complete details of what happened. You have hired bozos and in turn harassing customers.",844187,We'd request you to please wait for an update as our team is working on the issue. ^SM (2/2)
78707,133556,"Didn't expect my parcel, containing Christmas pressies, to smell like an ash tray. I think Rob needs to stop smoking in his van. Disgusting. [LINK]",78706,"I'm so sorry for this experience, Sylvia! Please contact us here so that we can take a closer look into this for you: [LINK] ^SA"
1261136,415442,From Amazon Canada,1261138,"Has your order shipped? If so, are there any recent tracking updates from the carrier here: [LINK] ^RA"
2876701,798566,"First expected Friday, then not delivered today. Where is my package [LINK]",2876700,I'm sorry your parcel is late! Please phone us here: [LINK] and we can look at what options are available. ^LB
883080,328925,"were those eligible to win the iPhone 8 in the Amazon pay mobile recharge contest, already contacted?",883078,You can find the winners list of all contests here: [LINK] ^NR
2855157,793637,"Obrigada pela caixa 📦 Adorei o mas Cacau adorou a caixa mais ainda 😸❤️ Serviço excelente de entrega por sinal 👏🏻 , comprei na #BlackFriday e já chegou 🙀😻 [LINK]",2855155,"Olá, Jessica. Nossa, que gato lindo! 😻 Na Amazon sempre pensamos nos nossos clientes e nos gatos deles, rs! 📦 Fiquei curioso... o que você comprou? ^CR"
2459978,704452,livraison amazon prime,2459980,Avez-vous signalé cela à notre SAV? ^YL
1423036,450691,My husband has already called. Supposedly there will be another delivery attempt this evening. Not sure why I am a prime member...,1423037,We can deliver up until 8PM! Please let us know if you haven't received your delivery by this time. ^KJ
965109,326613,"12hrs, 24hrs, 48hrs???? What is earliest????",965111,We would not be able to specify an exact time but as soon as we get an update from our team. We will get back to you. ^SB
